group,file,cmd_line,use,short_desc,aliases,hidden,deprecated,source_kind,flag_name,flag_shorthand,flag_kind,flag_default,flag_usage,flag_line
service,commands/service/attach.go,90,attach <name>,"Attach a service to an application, injecting connection env vars",,false,,literal,database,,String,"""""",Logical database to lock to this app (required for Postgres/Redis; picker if omitted),353
service,commands/service/attach.go,190,detach <name>,Detach a service from an application,,false,,literal,container,,String,"""""",Application container to detach (name or ID; interactive picker if omitted),354
service,commands/service/attach.go,190,detach <name>,Detach a service from an application,,false,,literal,clean,,Bool,false,Also remove the previously-injected env vars from the application,355
service,commands/service/attach.go,190,detach <name>,Detach a service from an application,,false,,literal,secure,,Bool,false,Rotate the credential and end active sessions before freeing the database for reassignment,356
service,commands/service/attached.go,37,attached <container>,List the services attached to one application,,false,,literal,,,,,,
service,commands/service/backup.go,127,backup <name>,"Take a manual, on-demand backup of a service",,false,,literal,destination,,String,"""""",Off-node backup destination ID to ship this (and future) backups to,406
service,commands/service/backup.go,176,list [service],List a service's backups,"""ls""",false,,literal,,,,,,
service,commands/service/backup.go,225,delete <backup-id> [service],Permanently delete one backup,,false,,literal,delete-from-destination,,Bool,false,"Also remove this backup's off-node copy, if it has one",407
service,commands/service/backup.go,289,schedule <name>,Set (or disable) a service's automatic backup schedule,,false,,literal,retention,,Int,7,How many scheduled backups to keep (manual backups are exempt),409
service,commands/service/backup.go,341,restore <name>,"Restore a backup into an existing service, overwriting its live data",,false,,literal,backup,,String,"""""",Backup ID (or unique prefix) to restore,411
service,commands/service/backup_destination.go,33,backup-destination,Manage where backups also ship off this node,"""backup-dest""",false,,literal,,,,,,
service,commands/service/backup_destination.go,57,create <name>,Register a new off-node backup destination,,false,,literal,bucket,,String,"""""",S3 bucket name (--kind s3),247
service,commands/service/backup_destination.go,57,create <name>,Register a new off-node backup destination,,false,,literal,region,,String,"""""",S3 region (--kind s3),248
service,commands/service/backup_destination.go,57,create <name>,Register a new off-node backup destination,,false,,literal,endpoint,,String,"""""","S3-compatible custom endpoint, e.g. a MinIO URL (--kind s3)",249
service,commands/service/backup_destination.go,57,create <name>,Register a new off-node backup destination,,false,,literal,access-key-id,,String,"""""",S3 access key ID (--kind s3),250
service,commands/service/backup_destination.go,57,create <name>,Register a new off-node backup destination,,false,,literal,secret-access-key,,String,"""""",S3 secret access key (--kind s3),251
service,commands/service/backup_destination.go,57,create <name>,Register a new off-node backup destination,,false,,literal,path-style,,Bool,false,"Use S3 path-style addressing, required by most self-hosted S3-compatible servers (--kind s3)",252
service,commands/service/backup_destination.go,57,create <name>,Register a new off-node backup destination,,false,,literal,prefix,,String,"""""",Key prefix within the bucket (--kind s3),253
service,commands/service/backup_destination.go,57,create <name>,Register a new off-node backup destination,,false,,literal,machine-id,,String,"""""",Target machine ID (--kind beaver_machine),254
service,commands/service/backup_destination.go,57,create <name>,Register a new off-node backup destination,,false,,literal,retention,,Int,0,Off-node retention count (default 30),255
service,commands/service/backup_destination.go,137,list,List this workspace's off-node backup destinations,"""ls""",false,,literal,,,,,,
service,commands/service/backup_destination.go,197,delete <id-or-name>,Permanently delete a backup destination,,false,,literal,,,,,,
service,commands/service/catalog.go,16,catalog,"List every supported service type, its versions, and its defaults",,false,,literal,,,,,,
service,commands/service/cluster.go,57,cluster,"Manage multi-member, quorum-aware clustered services",,false,,literal,,,,,,
service,commands/service/cluster.go,122,create <name>,Create a new multi-member clustered service,,false,,literal,type,,String,"""""",Service type (see `beaver service catalog`),662
service,commands/service/cluster.go,122,create <name>,Create a new multi-member clustered service,,false,,literal,version,,String,"""""",Version (defaults to the type's default),663
service,commands/service/cluster.go,122,create <name>,Create a new multi-member clustered service,,false,,literal,replicas,,Int,3,Number of members — must be odd and at least 3,664
service,commands/service/cluster.go,166,list,List this workspace's clustered services,"""ls""",false,,literal,,,,,,
service,commands/service/cluster.go,200,show [name],Show a cluster and its members,,false,,literal,,,,,,
service,commands/service/cluster.go,240,delete <name>,Remove a cluster's containers (its data volumes are kept),,false,,literal,,,,,,
service,commands/service/cluster.go,288,delete-volumes <name>,Permanently destroy a deleted cluster's data volumes,,false,,literal,,,,,,
service,commands/service/cluster.go,341,upgrade <name>,Roll out a version upgrade one member at a time,,false,,literal,version,,String,"""""",Version to upgrade every member to,665
service,commands/service/cluster.go,389,replace-member <name> <index>,Replace a permanently lost member on a fresh machine/volume,,false,,literal,,,,,,
service,commands/service/cluster.go,443,resize <name>,Grow or shrink a cluster's member count,,false,,literal,replicas,,Int,0,New replica count — must be odd and at least 3,666
service,commands/service/cluster.go,443,resize <name>,Grow or shrink a cluster's member count,,false,,literal,confirm-quorum-reduction,,Bool,false,Required to shrink a cluster (lowers its quorum floor),667
service,commands/service/cluster.go,501,backup <name>,Back up a cluster from its preferred source member,,false,,literal,,,,,,
service,commands/service/cluster.go,535,events <name>,Show a cluster's event timeline,,false,,literal,,,,,,
service,commands/service/cluster.go,577,retry <name>,Resume a partially-bootstrapped cluster,,false,,literal,,,,,,
service,commands/service/config.go,17,config,Manage a service's catalog-declared configuration tunables,,false,,literal,,,,,,
service,commands/service/config.go,23,set <name> <key=value>...,Set one or more configuration tunables,,false,,literal,,,,,,
service,commands/service/connect.go,35,connect [service],Open a local tunnel to a managed service's database,,false,,literal,database,,String,"""""",database name or ID within the service (omit for a service-level tunnel),58
service,commands/service/connect.go,35,connect [service],Open a local tunnel to a managed service's database,,false,,literal,local-port,,Int,0,local port to bind — 0 (default) picks any free port; an explicit port that is already in use fails rather than silently picking another,59
service,commands/service/connect.go,35,connect [service],Open a local tunnel to a managed service's database,,false,,literal,ttl,,Int,0,lease lifetime in seconds — 0 uses the server's default (server clamps to a maximum regardless),60
service,commands/service/create.go,23,create [name],Provision a new Beaver Service,,false,,literal,type,,String,"""""",Service type — omit for an interactive picker (see `beaver service catalog`),147
service,commands/service/create.go,23,create [name],Provision a new Beaver Service,,false,,literal,version,,String,"""""",Service version (defaults to the catalog's default for the type),148
service,commands/service/create.go,23,create [name],Provision a new Beaver Service,,false,,literal,no-persistence,,Bool,false,Provision without a data volume (only for types whose catalog spec allows it),149
service,commands/service/create.go,23,create [name],Provision a new Beaver Service,,false,,literal,machine,,String,"""""",Pin placement to a specific enrolled machine (default: auto-selected by capacity),150
service,commands/service/create.go,23,create [name],Provision a new Beaver Service,,false,,literal,restore-from,,String,"""""",Restore this backup ID into the new service before it's marked healthy (see `beaver service backup list`),151
service,commands/service/credentials.go,13,reveal [name],Print a service's live connection string,,false,,literal,,,,,,
service,commands/service/database.go,22,database,Manage a service's isolated logical databases,"""db""",false,,literal,,,,,,
service,commands/service/database.go,66,list [service],List a service's isolated logical databases,"""ls""",false,,literal,,,,,,
service,commands/service/database.go,112,create <name> [service],Create an isolated logical database with its own credential,,false,,literal,,,,,,
service,commands/service/database.go,147,reveal <name> [service],Print one logical database's connection string,,false,,literal,,,,,,
service,commands/service/database.go,192,rotate <name> [service],Rotate one logical database's own credential,,false,,literal,,,,,,
service,commands/service/database.go,248,delete <name> [service],Drop an isolated logical database and its credential,"""rm""",false,,literal,,,,,,
service,commands/service/delete.go,30,delete <name>,Remove a service's container (its data volume is kept),"""rm""",false,,literal,,,,,,
service,commands/service/delete.go,75,delete-volume <name>,Permanently destroy a deleted service's data volume,,false,,literal,,,,,,
service,commands/service/list.go,14,list,List every Beaver Service in your workspace,"""ls""",false,,literal,,,,,,
service,commands/service/resize.go,19,resize <name>,Change a service's allocated CPU/memory,,false,,literal,cpu,,Float64,0,"New CPU allocation in cores (e.g. 0.5, 2)",63
service,commands/service/resize.go,19,resize <name>,Change a service's allocated CPU/memory,,false,,literal,memory,,Int,0,New memory allocation in MB (e.g. 4096),64
service,commands/service/retry.go,13,retry [name],Re-attempt provisioning an unhealthy service,,false,,literal,,,,,,
service,commands/service/service.go,115,service,"Provision and operate Beaver-managed stateful services (Postgres, Redis, ...)","""services""",false,,literal,,,,,,
service,commands/service/show.go,15,show [name],"Show one service's status, placement, and attached applications",,false,,literal,,,,,,
skillscmd,commands/skillscmd/skills.go,30,skills,Inspect and publish this project's skill packages,,false,,literal,,,,,,
skillscmd,commands/skillscmd/skills.go,68,publish [name...],Publish local skill packages to the workspace registry,,false,,literal,all,,Bool,false,publish every local skill package,167
skillscmd,commands/skillscmd/skills.go,68,publish [name...],Publish local skill packages to the workspace registry,,false,,literal,platform,,Bool,false,publish platform-wide rather than to this workspace,168
skillscmd,commands/skillscmd/skills.go,126,published,List the skills published to this workspace,,false,,literal,,,,,,
speccmd,commands/speccmd/spec.go,27,spec,Print the Beaver command specification as JSON,,false,,literal,json,,Bool,true,print JSON (currently the only supported format),99
speccmd,commands/speccmd/spec.go,27,spec,Print the Beaver command specification as JSON,,false,,literal,slim,,Bool,false,omit long descriptions and examples,100
speccmd,commands/speccmd/spec.go,27,spec,Print the Beaver command specification as JSON,,false,,literal,path,,StringSlice,nil,"emit only the subtree at this command path, e.g. --path container,scale",101
speccmd,commands/speccmd/spec.go,27,spec,Print the Beaver command specification as JSON,,false,,literal,include-hidden,,Bool,false,"include Hidden commands (for CI drift checking, not for normal use)",102
speccmd,commands/speccmd/spec.go,27,spec,Print the Beaver command specification as JSON,,false,,literal,lint,,Bool,false,"check every command's Use string against its Args validator (and report the advisory metadata backlog) instead of printing the spec, exiting non-zero on arity drift",104
speccmd,commands/speccmd/spec.go,27,spec,Print the Beaver command specification as JSON,,false,,literal,docs,,String,"""""",write the generated CLI reference (one Markdown page per command group) to this directory instead of printing the spec,105
statecmd,commands/statecmd/apply.go,18,apply,Record the checked-out .beaver/config.yml as the desired state and reconcile (for CI),,false,,literal,no-reconcile,,Bool,false,record the config but don't reconcile runtime,36
statecmd,commands/statecmd/drift.go,14,drift,Show the drift the monitor detected between recorded state and runtime,,false,,literal,,,,,,
statecmd,commands/statecmd/pull.go,24,pull,Write the recorded desired state into the local .beaver/config.yml,,false,,literal,force,,Bool,false,overwrite local .beaver/config.yml even if it has uncommitted edits,43
statecmd,commands/statecmd/pull.go,24,pull,Write the recorded desired state into the local .beaver/config.yml,,false,,literal,dest,,String,"""""",write the recorded config to this directory instead of the working tree,44
statecmd,commands/statecmd/rollback.go,25,rollback,Restore a previous recorded desired state and reconcile to it,,false,,literal,to,,String,"""""",revision id to restore (default: the one before current),51
statecmd,commands/statecmd/rollback.go,25,rollback,Restore a previous recorded desired state and reconcile to it,,false,,literal,plan,,Bool,false,show the target revision and diff without applying,52
statecmd,commands/statecmd/rollback.go,25,rollback,Restore a previous recorded desired state and reconcile to it,,false,,literal,no-reconcile,,Bool,false,restore the recorded config but don't reconcile runtime,53
statecmd,commands/statecmd/rollback.go,42,history,Show the recorded desired-state revision history,,false,,literal,,,,,,
statecmd,commands/statecmd/statecmd.go,14,state,Inspect Beaver's declared / recorded / live desired state,,false,,literal,,,,,,
statecmd,commands/statecmd/status.go,25,status,"Compare the local manifest, the recorded desired state, and the live runtime",,false,,literal,env,,String,"""""",compare against a named environment's override,44
statecmd,commands/statecmd/status.go,25,status,"Compare the local manifest, the recorded desired state, and the live runtime",,false,,literal,watch,,Bool,false,re-check on an interval until interrupted,45
status,commands/status/status.go,32,status,Compare this project's .beaver/config.yml against what's actually running,,false,,literal,env,,String,"""""",compare against a named environment's override (falls back to the base config if never declared),86
status,commands/status/status.go,32,status,Compare this project's .beaver/config.yml against what's actually running,,false,,literal,explain,,Bool,false,attach a suggested next command to each mismatch,87
update,commands/update/update.go,30,update,Update the CLI to the latest release,,false,,literal,version,,String,"""""",Install a specific release instead of the latest,168
version,commands/version.go,14,version,Show VectorIHub CLI version information,,false,,literal,,,,,,
workspace,commands/workspace/workspace.go,28,workspace,Show or recreate your workspace,,false,,literal,,,,,,
workspace,commands/workspace/workspace.go,41,show,Show your workspace,,false,,literal,,,,,,
workspace,commands/workspace/workspace.go,80,recreate,Recreate your workspace,,false,,literal,yes,y,Bool,false,skip the confirmation prompt,114
root,root/root.go,47,shell,Open Beaver's interactive shell,,false,,literal,,,,,,
root,main.go,69,destroy <container>,Permanently delete one deployed container,,false,,literal,,,,,,
